patent_id,source,title,date,assignee,abstract,scraped_at
12363596,USPTO,Nodes in wireless communication system and method performed thereby,2025-07-15,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a fifth generation (5G) or sixth generation (6G) communication system for supporting a higher data transmission rate. A method performed by a first node in a wireless communication system is provided. The method includes transmitting a first message to a second node, the first message indicating a migration request to migrate a third node, which is connected to the first node, to the second node, receiving a second message in response to the first message from the second node, the second message indicating a response to the migration request, and determining whether the third node can migrate to the second node based on the received second message.",2026-02-01
12369056,USPTO,Methods and systems for enabling CI-CD in wireless network,2025-07-22,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5G or 6G communication system for supporting a higher data transmission rate. A method performed by an operation, administration and maintenance (OAM) controller for facilitating continuous integration and continuous deployment (CI-CD) in a wireless communication system is provided. The method includes transmitting, to a network slice management service (NSMS) consumer, a request to trigger a test upgraded technique for a network function (NF), wherein the request to trigger the test upgraded technique comprises at least one parameter indicated as part of a test network slice information object class (IOC); receiving, from the NSMS consumer, a trigger test response based on the request to trigger the test upgraded technique; and configuring at least one user equipment (UE) with at least one test slice identifier based on the trigger test response.",2026-02-01
12369062,USPTO,Network slice subnet instance resource optimization for 5G systems,2025-07-22,Intel Corporation,"An apparatus and system of adjusting network slice subnet instance (NSSI) resources in an open-radio access network (O-RAN) are described. The non-real time RAN Intelligent Controller (Non-RT RIC) framework of a Service Management and Orchestration (SMO), receives measurements from E2 nodes of a NSSI. The measurements are forwarded to an rApp in the SMO, which uses the measurements to determine whether one or more actions are to be executed to update NSSI resources on the E2 nodes based on an NSSI optimization model. The Non-RT RIC framework sends a modify Managed Object Instance (MOI) operation to the E2 nodes to adjust the NSSI resources.",2026-02-01
12375141,USPTO,System and method for power saving in an ORAN with intelligent beamforming weights,2025-07-29,"Rakuten Symphony, Inc.","Techniques for reducing power consumption in a radio unit are disclosed. The techniques include determining a number of Multiple-Input-Multiple-Output (MIMO) antenna elements of a MIMO antenna panel required to serve one or more User Equipment (UEs), identifying a number of MIMO antenna elements of the MIMO antenna panel not needed to serve the UEs. The techniques include sending, from an Open Radio Network (O-RAN) Distributed Unit (O-DU) to a O-RAN Radio Unit (O-RU), a beamforming weight of zero assigned to the MIMO antenna elements identified as not needed to serve the one or more UEs, the beamforming weight being sent in a digital domain via a Control plane (C-plane). The MIMO antenna elements assigned the beamforming weight of zero may be disabled thereby reducing the power consumption of the O-RU. Artificial Intelligence algorithms may be implemented to dynamically determine areas where the O-RAN should have more coverage or less coverage.",2026-02-01
12375352,USPTO,Network aware compute resource management use case for O-RAN Non-RT RIC,2025-07-29,"RAKUTEN MOBILE, INC.","A method for optimizing Open Radio Access Network (O-RAN) Cloud (O-Cloud) resources using rApps of a Non-RT RIC is provided. The method includes: obtaining, by an rApp hosted in the Non-RT RIC, O1 data received over an O1 interface of an SMO framework for managing and orchestrating an O-Cloud platform, the O1 interface for communication with virtualized network functions (VNFs) hosted in a plurality of physical nodes of the O-Cloud platform; obtaining, by the rApp, O2 data received over an O2 interface of the SMO framework, the O2 interface for communication with Infrastructure Management Services (IMS) and Deployment Management Services (DMS) of the O-Cloud platform; and generating, by the rApp and based on at least one of the O1 data and the O2 data, a policy for optimizing the O-Cloud platform or the VNFs via SMO anchored functionalities or the O1 interface of the SMO framework.",2026-02-01
12375571,USPTO,Method and device for information transmission,2025-07-29,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5G or 6G communication system for supporting a higher data transmission rate. A method executed by a first node in a wireless communication system is provided. The method may include: establishing a bearer for transmitting a first message; and receiving, from a second node, related information about transmission of the first message. The first message is sent by a user equipment (UE) in an idle mode or an inactive state to the second node via the bearer.",2026-02-01
12375576,USPTO,Methods and systems to push notification messages in seal notification management service,2025-07-29,"SAMSUNG ELECTRONICS CO., LTD.",The disclosure relates to a 5G or 6G communication system for supporting a higher data transmission rate. Disclosed are methods and systems for handling PUSH notification messages in a service enabler architecture layer notification management (SNM) service. The method can be used to for a high-level procedure using a hypertext transport protocol (HTTP) to enable an SNM server (SNM-S) to push the notification messages to an SNM client (SNM-C).,2026-02-01
12375968,USPTO,Graph neural network and reinforcement learning techniques for connection management,2025-07-29,Intel Corporation,"The present disclosure provides connection management techniques based on graph neural networks (GNN) and deep reinforcement learning (DRL) to optimize user association and load balancing. A graph structure of a communication network is considered for the GNN architecture and DRL is used to learn parameters of the GNN algorithm/model. Connection management is defined as a combinatorial graph optimization problem, and the DRL mechanism uses the underlying graph to learn weights of the GNN for an optimal user connections or associations. The connection management techniques can consider local network features to make better decisions to balance network traffic load while network throughput is also maximized. Implementations are provided based on edge computing frameworks include the Open RAN (O-RAN) architecture. Other embodiments may be described and/or claimed.",2026-02-01
12375987,USPTO,Method and apparatus for improvements in and relating to management of a disaster condition in a mobile communication system,2025-07-29,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5G or 6G communication system for supporting a higher data transmission rate. A method performed by a terminal in a wireless communication system is provided. The method includes transmitting, to a network entity associated with a first network system, a registration request message for a disaster roaming service, the registration request message including capability information of the terminal, transmitting, to the network entity, a service request message for an emergency service using a second network system, and after the emergency service ends, performing a cell reselection to return to the first network system providing the disaster roaming service.",2026-02-01
12376036,USPTO,Method and apparatus for reporting terminal assistance information associated with overheating and power saving mode operation in next generation wireless communication system,2025-07-29,"SAMSUNG ELECTRONICS CO., LTD.",The disclosure relates to a fifth generation (5G) or sixth generation (6G) communication system for supporting a higher data transmission rate. A method and an apparatus for reporting user equipment (UE) assistance information related to overheating and power-saving are provided.,2026-02-01
12376133,USPTO,Method and apparatus for resource allocation of MBS,2025-07-29,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a fifth generation (5G) or sixth generation (6G) communication system for supporting a higher data transmission rate. A method performed by a terminal for processing multicast and broadcast service (MBS) data in a wireless communication system is provided. The method includes receiving, from a base station, first downlink control information (DCI) including first resource allocation information based on a first radio network temporary identity (RNTI), receiving, from the base station, second DCI including second resource allocation information based on a second RNTI and in case that a hybrid automatic repeat request (HARQ) process identifier of the first DCI and a HARQ process identifier of the second DCI are identical, determining whether a new data indicator (NDI) of the second DCI is toggled, based on the first RNTI and the second RNTI, wherein, in case that the first RNTI corresponds to a group-radio network temporary identify (G-RNTI) and the second RNTI corresponds to a cell-radio network temporary identify (C-RNTI), whether the NDI of the second DCI is toggled is determined based on an NDI value of the first DCI and an NDI value of the second DCI.",2026-02-01
12376180,USPTO,Wireless network and methods to maintain MA PDU session at NSACF,2025-07-29,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5G or 6G communication system for supporting a higher data transmission rate. Embodiments herein disclose a wireless network and methods to maintain a MA PDU session at a NSACF entity. The method includes determining, by a SMF entity, that a PDU session is the MA PDU session based on an indication from a UE. Further, the method includes indicating, by the SMF entity, that the PDU session is the MA PDU session to the NSACF entity in response to determination. The wireless network may maintain the count accurately even though the PDU session is a MA PDU session.",2026-02-01
12381693,USPTO,Device and method for transmitting or receiving control information and data in communication system,2025-08-05,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a fifth generation (5G) or sixth generation (6G) communication system for supporting a higher data transmission rate. A method performed by a terminal in a wireless communication system includes receiving, from a base station, channel state information (CSI) report configuration information including a channel quality indicator (CQI) table-related parameter, identifying a CQI table to be used based on the CQI table-related parameter, and transmitting, to the base station, a CQI index using the CQI table. A maximum modulation scheme of the CQI table is 4096 quadrature amplitude modulation (QAM).",2026-02-01
12382263,USPTO,Apparatus and method for implementing R1-O1 data models for O1 related services within a telecommunications network,2025-08-05,"RAKUTEN MOBILE, INC.","An apparatus for a non-real-time radio access network intelligence controller (NRT-RIC) framework in an O-RAN. The apparatus includes a memory storing instructions; and at least one processor configured to implement the NRT-RIC framework of an NRT-RIC by executing the instructions to: receive, from an rApp a first request for retrieving a configuration schema of a network element in the O-RAN, the first request comprising a first R1-O1 data model identifying the network element, and the first request being received via an R1 interface; and send, from the NRT-RIC framework, a first response to the requested configuration schema, the first response comprising a second R1-O1 data model identifying the network element and identifying a configuration management (CM) attribute of the network element, wherein the R1 interface enables the NRT-RIC framework and the rApp to produce and consume at least one O1 interface related R1 service in the NRT-RIC.",2026-02-01
12382304,USPTO,Data delivery automation of a cloud-managed wireless telecommunication network,2025-08-05,DISH Wireless L.L.C.,"Example embodiments are directed towards data delivery automation of a cloud-managed wireless telecommunication network. A disaggregated data construct is provided in a cloud-native, Open Radio Access Network (O-RAN), fifth-generation New Radio (5G NR) cellular telecommunication network. MNO cloud-native, O-RAN, 5G cellular telecommunication network engines are electronically mapped to components or services of a disaggregated network orchestrator. In an example embodiment, providing the disaggregated data construct may include electronically generating a mapping, via an open application programming interface (API), between a mobile network operator (MNO) cloud-native, O-RAN, 5G NR cellular telecommunication network service disaggregated slice design engine and a disaggregated intent engine of a disaggregated cellular telecommunication network orchestrator. The system operates the cloud-native, O-RAN, 5G NR cellular telecommunication network using the disaggregated data construct.",2026-02-01
12388496,USPTO,Apparatus and method for allocating resources in time domain,2025-08-12,"SAMSUNG ELECTRONICS CO., LTD.","The present disclosure relates to a 5G communication system or a 6G communication system for supporting higher data rates beyond a 4G communication system such as long term evolution (LTE). A method is provided for allocating resources in the time domain, the method including in a downlink transmission part of a DL/UL-period of a frame allocating a preset number of adjacent OFDM-symbols for transmission of a PDCCH, generating a bundle of time intervals comprising an integer number of adjacent time intervals, wherein each time interval includes a preset number of OFDM-symbols, wherein the PDCCH relates to the entire bundle of time intervals, allocating a subbundle of OFDM-symbols to transmit a DMRS pattern which multiplexes DMRS signals for a required number of MIMO layers of a PDSCH, and allocating OFDM-symbols for transmission of the PDSCH.",2026-02-01
12388722,USPTO,Multi-cloud data center architectures for providing network functions in telecommunications networks,2025-08-12,DISH Wireless L.L.C.,"Data center architectures for providing Network Functions (NFs) in telecommunications networks are disclosed. A 5G or 6G wireless service provider with an existing 5G or 6G core network in one or more clouds can add several NFs in another cloud to optimize certain service(s). These NFs may already exist in the core, but for different services. A 4G Long Term Evolution (LTE) customer could also incrementally migrate to a public cloud rather than migrating all NFs at once.",2026-02-01
12388929,USPTO,Method and system for handling functional alias in conference event package,2025-08-12,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5G or 6G communication system for supporting a higher data transmission rate. Embodiments herein provide a method for handling functional alias in a conference event package in a wireless network by a server. The method includes detecting a group call associated with a group in the wireless network. Further, the method includes providing a SIP NOTIFY message comprising an ID of each member of a plurality of members of the group, and an IE indicating the functional alias bound by each member of the plurality of members with the group. Further, the method includes sending the SIP NOTIFY message to a client device corresponding to each member of the plurality of members of the group.",2026-02-01
12389267,USPTO,Method for optimal resource allocation during RRC connection establishment in 5G,2025-08-12,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5G or 6G communication system for supporting a higher data transmission rate. Embodiments herein provide a method for optimizing resource allocation to allocate one or more resources of a base station to a user equipment (UE). The method comprises receiving, by the base station, Message 3 (Msg3) from the UE; determining, by the base station, whether an optimizing feature is enabled; and performing, by the base station, one of: using a timer associated with transmission of a Message 4 (Msg4) for optimizing the resource allocation in response to the determination that the optimizing feature is enabled; and determining that at least condition is met for optimizing the resource allocation in response to the determination that the optimizing feature is disabled.",2026-02-01
12389423,USPTO,Apparatus and method performed by the same in wireless communication system,2025-08-12,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5G or 6G communication system for supporting a higher data transmission rate. An apparatus and a method performed by the same in a wireless communication system are disclosed. The method includes: receiving configuration information from a base station; and receiving a downlink signal from the base station based on the configuration information, the downlink signal including downlink data. The downlink data includes a unicast physical downlink shared channel (PDSCH) and/or a multicast/broadcast PDSCH, the unicast PDSCH includes a dynamically scheduled unicast PDSCH and/or a unicast semi-persistent scheduling (SPS) PDSCH, and the multicast/broadcast PDSCH includes a dynamically scheduled multicast/broadcast PDSCH and/or a multicast/broadcast SPS PDSCH. The present disclosure improves the efficiency of uplink or downlink transmission.",2026-02-01
12389464,USPTO,Physical channel configuration alignment between radio unit and distributed unit in open-radio access network,2025-08-12,Dell Products L.P.,"The described technology is generally directed towards interoperability between distributed units (DUs) and radio units (RUs) in a radio access network (RAN) network. Various embodiments are presented to enable automated determination and/or automated implementation of various configurations and functionalities on a physical random access channel (PRACH) between a DU and a RU. The automated operations presented herein enable a DU to discover and verify PRACH functionality (e.g., regarding PRACH time offset) supported by a RU and/or implementation of the PRACH functionality at the RU to enable interoperability between the DU and the RU, thereby satisfying the interoperability requirement of the O-RAN specification.",2026-02-01
12395191,USPTO,Method and apparatus for decoding polarization-adjusted convolutional code by using list Viterbi algorithm adjusting list size dynamically,2025-08-19,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to fifth generation (5G) or sixth generation (6G) communication systems to support higher data rates. A receiver of a communication system includes a transceiver configured to receive a signal encoded based on polarization-adjusted convolutional (PAC) coding from a transmitter, and a controller configured to calculate branch metrics of branches defined in a trellis associated with the PAC, calculate a path metric based on an accumulated sum of the branch metrics, determine a path assigned to each state based on the path metric, and estimate a codeword based on the determined path, wherein a number of paths assigned to each state is dynamically determined according to the number of active states, and wherein the active state includes at least one branch.",2026-02-01
12395265,USPTO,Method and apparatus for transmitting and receiving of adaptive polar coding configuration,2025-08-19,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5th generation (5G) or 6th generation (6G) communication system for supporting a higher data transmission rate beyond a 4th generation (4G) communication system, such as long term evolution (LTE). A method and an apparatus for transmitting and receiving channel coding-related information between a base station and a user equipment (UE) in a communication system are provided.",2026-02-01
12395613,USPTO,"Electronic device, method, and non-transitory computer-readable storage media for displaying other video corresponding to video displayed on external electronic device",2025-08-19,"SAMSUNG ELECTRONICS CO., LTD.","An electronic device is provided. A processor of the electronic device may cause the electronic device to obtain first information for a first video displayable through a display of an external electronic device, from the external electronic device using a communication circuit. The processor may cause the electronic device to execute a scan on the first video using a plurality of images in the first video. may cause the electronic device to identify a time to be spent to obtain second information for displaying a second video expanded from the first video to be displayed through the display of the external electronic device, based on the scan. The disclosure relates to a metaverse service for enhancing interconnectivity between a real object and a virtual object. For example, the metaverse service is provided through a network based on fifth generation (5G) and/or sixth generation (6G).",2026-02-01
12395895,USPTO,Method and apparatus for service of ultra-reliable and low-latency communication in a mobile communication system,2025-08-19,"SAMSUNG ELECTRONICS CO., LTD.","Disclosed is a fifth generation (5G) or sixth generation (6G) communication system for supporting higher data transmission rate. A method for providing an ultra-reliable and low-latency communication (URLLC) service in an ultra-reliable and low-latency communication function (URLLCF) of a mobile communication system is provided. The method includes receiving an end-to-end latency request message from an application function (AF) device, the latency request message including a latency requirement and at least one of generic public subscription identifier (GPSI) information of a specific user equipment (UE), data network name (DNN), or single-network slice selection assistance (S-NSSAI), performing a subscription procedure of URLLC service condition with a unified data management (UDM)/user data repository (UDR) device, obtaining location information of the UE, identifying whether the location information conforms to a range required by the URLLC service, configuring a policy and association satisfying a latency for the URLLC service to the UE, and providing a URLLC service notification to the AF based on the configuration.",2026-02-01
12395947,USPTO,"System and method to configure O-RAN fronthaul to support 2nd-generation (2G), 3rd-generation (3G) and NB-IOT",2025-08-19,"Mavenir Systems, Inc.","There is provided, an open radio access network distributed unit (O-DU) having an electronic module that performs an FS-8 Radio Access Technology (RAT) functionality.",2026-02-01
12395948,USPTO,Synchronization signal block coverage extension for a sub-terahertz band,2025-08-19,QUALCOMM Incorporated,"Methods, systems, and devices for wireless communications are described. A user equipment (UE) may support synchronization signal block (SSB) coverage extension for a sub-terahertz (sub-THz) band. The UE may monitor for multiple primary synchronization signals (PSSs) in a first instance of an SSB, a number of PSSs determined by the base station based on a periodicity of the SSB. The UE may combine the PSSs and determine a frequency offset for the SSB. The UE may monitor for additional instances of the SSB in accordance with the frequency offset. In some examples, the UE may monitor for one or more secondary synchronization signals (SSSs) in the first and additional instances of the SSB and combine the SSSs. In addition, the UE may monitor for a physical broadcast channel (PBCH) in the first and additional instances of the SSB, and decode the PBCH using log-likelihood ratio (LLR) combining.",2026-02-01
12396060,USPTO,Method and MUSIM UE for handling retry of NAS procedure in network,2025-08-19,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5th generation (5G) or 6th generation (6G) communication system for supporting a higher data transmission rate. A method for handling a Non access stratum (NAS) procedure (e.g., service request (SR) procedure or the like) by a user equipment (UE) in a wireless network is provided. The method includes triggering the SR procedure and determining a transmission failure of the SR or a control plane service request message in response to triggering the SR procedure. Further, the method includes determining whether the SR procedure is triggered for a reason comprising one of requesting the wireless network to release a NAS signaling connection, and rejecting a paging request from the wireless network, or requesting the wireless network to release the NAS signaling connection. Further, the method includes performing one of aborting the SR procedure triggered due to the reason in response to determining the transmission failure, or re-triggering the SR procedure triggered not due to the reason in response to determining the transmission failure.",2026-02-01
12401481,USPTO,Method and device for receiving and transmitting data and/or control information,2025-08-26,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5G or 6G communication system for supporting a higher data transmission rate. The present disclosure provides a method and device for receiving and/or transmitting data and/or control information, which can improve the reception performance of receiving and transmitting data and/or control information of electronic devices such as repeaters and UEs. According to an aspect of the present disclosure, there is provided a method for receiving and/or transmitting data and/or control information, executed by a node device, comprising: acquiring state related information of the node device; determining a work state of the node device according to the state related information of the node device; and according to the determined work state of the node device, stopping working or performing reception and/or transmission of the data and/or control information accordingly.",2026-02-01
12401570,USPTO,Method and apparatus for testing and validating an open RAN based fronthaul site without network connectivity,2025-08-26,"Mavenir Systems, Inc.","A system is provided for at least one of testing and validating at least one Open Radio Access Network (O-RAN) remote radio head (RRH) present for installation at an installation site having no network connectivity to the RRH available, which system includes a network emulator configured to at least one of test and validate at least one of a device parameter and a functional parameter of the at least one RRH when selectively coupled to the at least one RRH. The network emulator is configured to be selectively coupled to a user equipment (UE) configured for displaying the at least one of the device parameter and the functional parameter of at least one RRH, and wherein the network emulator is one of 1) directly coupled to the at least one RRH, or 2) connected to the at least one RRH via a cell site router (CSR).",2026-02-01
12401982,USPTO,Method and apparatus for supporting mobility for user equipment in wireless communication system,2025-08-26,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a fifth generation (5G) or sixth generation (6G) communication system. A method performed by a user equipment (UE) in a wireless communication system is provided. The method includes selecting a stand-alone non-public network (SNPN) based on at least one of whether the SNPN supports a public warning system (PWS) or whether the SNPN supports an emergency call, transmitting, to a base station within the selected SNPN, a registration request message including information associated with supporting the PWS, and receiving, from the base station, a registration accept message.",2026-02-01
12402121,USPTO,Method and apparatus of communication for reduced-capability user equipment in wireless communication system,2025-08-26,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5G or 6G communication system for supporting a higher data rate beyond a 4G communication system such as long term evolution (LTE). A method performed by a user equipment (UE) in a wireless communication system according to the disclosure includes receiving reduced-capability UE configuration information from a base station, receiving information for configuring uplink transmission and downlink reception from the base station, determining whether to perform the uplink transmission and the downlink reception, based on the reduced-capability UE configuration information, and performing at least one of the uplink transmission and the downlink reception, based on the determination.",2026-02-01
12402138,USPTO,Method and device for receiving physical downlink shared channel,2025-08-26,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5G or 6G communication system for supporting a higher data transmission rate. A method performed by a user equipment (UE) is provided. The method includes receiving, from a base station, a message including configuration information of a hybrid automatic repeat request (HARQ)-acknowledgement (ACK) feedback mode for a multicast semi-persistent scheduling (SPS) physical downlink shared channel (PDSCH) without physical downlink control channel (PDCCH) scheduling, receiving, from the base station, downlink control information (DCI) for activation of the multicast SPS PDSCH without PDCCH scheduling, receiving, from the base station, the multicast SPS PDSCH without PDCCH scheduling based on the activation of the multicast SPS PDSCH without PDCCH scheduling, and transmitting, to the base station, HARQ-ACK information for reception of the multicast SPS PDSCH without PDCCH based on the HARQ-ACK feedback mode for the multicast SPS PDSCH without PDCCH scheduling.",2026-02-01
12408047,USPTO,Management orchestrator for a content-centric network in a 6G network,2025-09-02,"Red Hat, Inc.","A management orchestrator for a content-centric network in a 6G network is described herein according to some aspects. For example, the management orchestrator can receive, from a client device, a request for a network function in the content-centric network executed by a plurality of network nodes in the 6G network. In response to receiving the request for the network function, the management orchestrator can identify a particular network node of the plurality of network nodes usable for executing the network function. The management orchestrator can then automatically deploy a named function via the particular network node. The named function can be used to execute the network function for the client device.",2026-02-01
12408151,USPTO,Method and apparatus of initial access for user equipment with reduced complexity in wireless communication system,2025-09-02,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5G or 6G communication system for supporting a higher data transfer rate than a 4G communication system such as LTE. The disclosure proposes a method and an apparatus for initial access of a reduced capability terminal. The method comprises receiving, from a base station, information on an initial bandwidth part (BWP) for the redcap terminal; and transmitting and receiving, to or from the base station, data on the initial BWP for the redcap terminal, wherein the information on the initial BWP for the redcap terminal is included in a system information block 1, and wherein the information on the initial BWP for the redcap terminal includes information on a frequency location of the initial BWP for the redcap terminal, subcarrier spacing information and cyclic prefix information of the initial BWP for the redcap terminal.",2026-02-01
12413475,USPTO,A1 policy functions for open radio access network (O-RAN) systems,2025-09-09,Intel Corporation,"The present invention relates to an apparatus comprising: memory to store policy statement information for a plurality of radio access network (RAN) automation applications (rApps); and processing circuitry, coupled with the memory, to: retrieve the policy statement information from the memory, wherein the policy statement information includes respective policy scope identifiers for respective rApps in the plurality of rApps; identify a conflict associated with common or overlapping policy scope identifiers between two or more rApps from the plurality of rApps; modify one or more A1 policies associated with an A1 interface connecting a non-real-time (non-RT) RAN intelligence controller (RIC) and a near-real-time (near-RT) RIC to resolve the conflict; and notify the two or more rApps of the modification of the one or more A1 policies.",2026-02-01
12413476,USPTO,Systems and methods for high availability in telco cloud for radio access network,2025-09-09,"EdgeQ, Inc.","System and method embodiments are disclosed for high availability management for open radio access network (O-RAN). The O-RAN may be deployed on cloud with the O-CU deployed on a region cloud, O-RUs deployed on a cell site O-Cloud, and O-DUs deployed on an edge cloud. Each O-RU may comprise one or more RF clusters, computation clusters, and interface clusters. O-RU instances and O-DU instances may be instantiated with redundancy on the cell site O-Cloud and on the edge cloud, respectively, to serve one or more users. Local and central high-availability (HA) managers may be used to monitor O-RU instance performance for failure prediction/detection and to monitor internal states of each O-DU instance. In response to O-RU instance failure or O-DU internal states beyond/below state thresholds, new O-RU or O-DU instances may be instantiated as replacement instances for O-Cloud high availability management.",2026-02-01
12413551,USPTO,Methodology to expedite VLAN scanning,2025-09-09,"Mavenir Systems, Inc.","An method for expediting Virtual Local Area Network (VLAN) scanning for Dynamic Host Configuration Protocol (DHCP) server includes: transmitting, by a software tool, VLAN ethernet trunk frames including VLAN Identifier (ID) 1 to VLAN ID 4095, to an ethernet interface of a radio unit (RU), the ethernet interface being connected via an ethernet switch to a distributed unit (DU), wherein the DHCP server is located at the DU; selectively forwarding, by the ethernet switch to the DU, only a VLAN ethernet trunk frame having VLAN ID value X predefined by operator of the O-RAN system; selectively responding, by the DU, in response to receiving the VLAN ethernet trunk frame having VLAN ID value X, by sending a DHCP response message to the RU; and identifying, by the RU from the DHCP response message, the VLAN ID value X corresponding to the DHCP server.",2026-02-01
12413953,USPTO,Improving disaster roaming service,2025-09-09,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5th generation (5G) or 6th generation (6G) communication system for supporting a higher data transmission rate. A method performed by an access and mobility management function (AMF) in a public land mobile network (PLMN) providing disaster roaming service is provided. The method includes determining whether a disaster condition has ended in a previous PLMN associated with a user equipment (UE) which is registered for the disaster roaming service, in response to determining that the disaster condition has ended and the UE has an emergency protocol data unit (PDU) session, generating a message indicating that the UE is registered for emergency service, and transmitting, to the UE, the message.",2026-02-01
12418089,USPTO,Sub-THz vector load pull tuner,2025-09-16,Unknown,"Wideband waveguide slot-based bi-directional couplers are combined with waveguide load pull tuners for true vector load pull at sub-THz frequencies. Coupling is constant and Directivity is above average up to 170 GHz and can be extended to 330 GHz and are controlled by the shape, size, and configuration of the slots between the main tuner waveguide and the adjacent coupler waveguide. A calibration method allows full characterization of the coupler-tuner assembly.",2026-02-01
12418112,USPTO,Antenna structure and electronic device including same,2025-09-16,"SAMSUNG ELECTRONICS CO., LTD.",The disclosure relates to a fifth generation (5G) or a sixth generation (6G) communication system for supporting a higher data transfer rate. A dual polarization patch antenna structure and an electronic device including same are provided.,2026-02-01
12418853,USPTO,Systems and methods for retrieving ran information,2025-09-16,JIO PLATFORMS LIMITED,"Present disclosure generally relates to wireless telecommunication networks, particularly to systems and methods for retrieving Radio Access Network (RAN) information over E2 interface in open Radio Access Network (O-RAN). System determines, if RAN information is required by Near-RT RIC, based on occurrence of non-subscription-based O-RAN use case scenarios and deployment scenarios in Near-RT RIC. Further, system transmits RAN information request comprising RIC subscription request with on-demand event trigger, to E2 node via E2 interface associated with O-RAN, when RAN information is required. Furthermore, system receives RIC subscription acknowledgment corresponding to RIC subscription request, from E2 node. Additionally, system establishes short-time subscription with E2 for retrieval of RAN information from the E2 node, upon receiving RIC subscription acknowledgment from E2 node. Further, system retrieves RAN information through RIC indication from E2 node, upon establishing short-time subscription. The short-time subscription is terminated at E2 node, upon retrieving RAN information from E2 node.",2026-02-01
12418927,USPTO,System and method of PDCCH skipping and scheduling request,2025-09-16,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5G or 6G communication system for supporting a higher data transmission rate. The present disclosure provides method and apparatus for physical downlink control channel (PDCCH) monitoring. The method comprises receiving, from a base station, downlink control information (DCI) including an indication indicating skipping of PDCCH monitoring for a duration; in case that a scheduling request (SR) is triggered and not canceled, identifying whether the SR is triggered for a buffer status report (BSR); determining at least one serving cell, based on the identified result; and cancelling the skipping of PDCCH monitoring on the at least one serving cell.",2026-02-01
12425050,USPTO,"Method and apparatus for encoding and decoding signal in wireless communication system, and system for providing same",2025-09-23,"SAMSUNG ELECTRONICS CO., LTD.","The present disclosure relates to a 5G or 6G communication system for supporting a higher data transmission rate. An encoding method using a polar code in a wireless communication system, according to an embodiment of the present disclosure, may comprise: generating first cyclic redundancy check (CRC) bits for a plurality of information bits to be transmitted, by the number of second bits that is less than the number of first bits determined so as to add a CRC code with respect to the plurality of information bits; for vulnerable bits from among the plurality of information bits to be transmitted, generating second CRC bits as many as bits corresponding to a difference between the number of first bits and the number of second bits; generating first encoded bits in which the information bits, the first CRC bits, and the second CRC bits are concatenated; and polar-encoding the first encoded bits.",2026-02-01
12425886,USPTO,"Open radio access network with unified remote units supporting multiple functional splits, multiple wireless interface protocols, multiple generations of radio access technology, and multiple radio frequency bands",2025-09-23,Outdoor Wireless Networks LLC,One embodiment is directed to a system to provide wireless coverage for a plurality of cells. The system comprises a virtualized headend and a plurality of remote units. The system is configured to operate as a distributed antenna system (DAS) when serving at least one of the cells. The plurality of remote units is configured to communicate with the virtualized headend using a switched Ethernet network. The virtualized headend is configured to communicate downlink user-plane data including frequency-domain IQ data and downlink control-plane data for a first cell served by at least one open radio access network (O-RAN) distributed unit (DU) to at least some of the remote units used to serve the first cell. At least some physical layer baseband processing for a wireless interface used to serve the first cell is performed by the virtualized headend or the remote units used to serve the first cell.,2026-02-01
12426002,USPTO,Method and apparatus for providing network slices in wireless communications systems,2025-09-23,"SAMSUNG ELECTRONICS CO., LTD.","The disclosure relates to a 5G or 6G communication system for supporting a higher data transmission rate. Provided are an access and mobility management function (AMF) and a method performed by an AMF, including receiving, from a terminal, a registration request message for a protocol data unit (PDU) session including information on a requested slice associated with the PDU session; determining whether the requested slice is allowed and whether the requested slice is for a network slice admission control (NSAC); if the requested slice is allowed for the terminal and is for the NSAC, determining whether the requested slice is exempt from the NSAC for the PDU session; and if the requested slice is exempt from the NSAC for the PDU session, transmitting, to the terminal, a registration accept message as a response to the registration request message.",2026-02-01
